   3   90   24   3     ! kAE, kLc, kmlt, kLat
 AE [nT]     L       MLT        Lat [0,10] LBC Bw [pT]       Lat [10,20] LBC Bw [pT]       Lat [20,30] LBC Bw [pT]
 100 500  8.25         4                 4.6161952e+01                 3.7045444e+00                 6.4223432e-01
 100 500  8.25         5                 3.7368810e+01                 1.4812097e+01                 7.1605806e-01
 100 500  8.25         6                 4.5178387e+01                 1.5995952e+01                 4.3926560e+00
 100 500  8.25         7                 3.9369621e+01                 2.0859542e+01                 1.4548509e+00
 100 500  8.25         8                 3.4775322e+01                 2.2611054e+01                 6.8910421e+00
 100 500  8.25         9                 2.2656652e+01                 2.2582456e+01                 8.3499438e+00
 100 500  8.25        10                 2.6178577e+01                 1.0894436e+01                 0.0000000e+00
 100 500  8.25        11                 2.0070199e+01                 1.7956074e+01                 0.0000000e+00
 100 500  8.25        12                 1.4000696e+01                 1.3835475e+01                 0.0000000e+00
 100 500  8.25        13                 6.6841199e+00                 3.9673236e+00                 0.0000000e+00
 100 500  8.25        14                 5.7191379e+00                 3.0721499e+00                 0.0000000e+00
 100 500  8.25        15                 6.3500288e+00                 3.1276207e+00                 2.6627936e-01
 100 500  8.25        16                 7.4792168e+00                 6.7391950e+00                 2.9372559e-01
 100 500  8.25        17                 1.1503272e+01                 1.9797704e+00                 0.0000000e+00
 100 500  8.25        18                 1.7878147e+01                 1.3411160e+00                 7.2615460e-01
 100 500  8.25        19                 9.7716352e+00                 2.5058823e+00                 7.2518750e-01
 100 500  8.25        20                 8.3094409e+00                 1.4648328e+00                 1.7730386e+00
 100 500  8.25        21                 1.9737740e+01                 1.7958585e+00                 1.3937450e+00
 100 500  8.25        22                 2.6964358e+01                 1.3185559e+00                 2.9525500e-01
 100 500  8.25        23                 1.6096057e+01                 1.2019658e+00                 1.5983448e+00
 100 500  8.35         0                 1.8536297e+01                 1.3918786e+00                 3.8209654e-01
 100 500  8.35         1                 2.4392107e+01                 2.2653942e+00                 2.9780000e-01
 100 500  8.35         2                 3.4813117e+01                 2.6807076e+00                 3.2068799e-01
 100 500  8.35         3                 3.8636206e+01                 3.2379719e+00                 5.2409939e-01
 100 500  8.35         4                 4.0551668e+01                 1.8986289e+00                 6.5499855e-01
 100 500  8.35         5                 4.7508131e+01                 1.7200306e+01                 7.2844021e-01
 100 500  8.35         6                 4.4989164e+01                 1.1965212e+01                 7.0734184e-01
 100 500  8.35         7                 3.6855109e+01                 2.5740046e+01                 1.2153753e+00
 100 500  8.35         8                 3.1463419e+01                 1.4996376e+01                 1.5405664e+00
 100 500  8.35         9                 2.9643816e+01                 1.8680567e+01                 4.8423976e+00
 100 500  8.35        10                 2.5337315e+01                 1.3272861e+01                 7.3242922e+00
 100 500  8.35        11                 1.7711647e+01                 1.8648013e+01                 0.0000000e+00
 100 500  8.35        12                 1.3488542e+01                 1.1507805e+01                 0.0000000e+00
 100 500  8.35        13                 6.9746996e+00                 4.5422854e+00                 0.0000000e+00
 100 500  8.35        14                 4.3407496e+00                 3.1922480e+00                 0.0000000e+00
 100 500  8.35        15                 4.4705865e+00                 2.4202979e+00                 3.0308021e-01
 100 500  8.35        16                 9.3468189e+00                 7.0464891e+00                 2.8103584e-01
 100 500  8.35        17                 1.2393414e+01                 1.9884085e+00                 0.0000000e+00
 100 500  8.35        18                 1.2299400e+01                 7.0958995e+00                 5.4036968e-01
 100 500  8.35        19                 9.9337703e+00                 6.9838447e+00                 6.3056087e-01
 100 500  8.35        20                 4.8679221e+00                 1.3126563e+00                 9.2111881e-01
 100 500  8.35        21                 1.6219183e+01                 1.3512955e+00                 7.7919215e-01
 100 500  8.35        22                 2.1677401e+01                 1.6412570e+00                 4.9257590e-01
 100 500  8.35        23                 1.1136604e+01                 1.3553517e+00                 1.4731921e+00
 100 500  8.45         0                 1.6698155e+01                 1.4394993e+00                 4.2802125e-01
 100 500  8.45         1                 1.6228333e+01                 1.1550564e+00                 2.7161998e-01
 100 500  8.45         2                 4.1403387e+01                 1.5481828e+00                 3.3296834e-01
 100 500  8.45         3                 3.4137234e+01                 3.0048403e+00                 4.8466873e-01
 100 500  8.45         4                 3.3845413e+01                 2.5211838e+00                 6.5973321e-01
 100 500  8.45         5                 5.0381552e+01                 1.4867087e+01                 7.8305859e-01
 100 500  8.45         6                 4.4712483e+01                 9.4171515e+00                 4.2735042e-01
 100 500  8.45         7                 3.8932466e+01                 2.1881280e+01                 4.5776537e+00
 100 500  8.45         8                 2.8290741e+01                 2.7119682e+01                 2.6957684e+00
